God I want to become a jobber and earn $5000 on Smackdown lol  #SDLive,2:02,70
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
"RT @WWENetwork: PLUS:

🔵 #SDLive #WomensChampion @BeckyLynchWWE vs. @WWEAsuka vs. @MsCharlotteWWE in a #TLCMatch
🔵 Tag Team Champs #TheBar…",2:02,139
,,
"Don't worry, Chip and Chad, I'm sure you can make that kind of money on a very different stage...a stage involving… https://t.co/f7EELzLkVK",2:02,139
,,
RT @SportsQueen_5: Bruh who can I lose to on #SDLive and get $5000???,2:02,69
,,
"RT @JoeSlaterIWA: Damn it! #SDLive is already half way over! Give Tuesday nights the extra hour, #RAW doesn't need it nor do they ever use…",2:02,139
,,
"RT @WWEShop: Yes is dead! New @WWEDanielBryan tee available now at #WWEShop. #WWE #SDLive #DanielBryan
https://t.co/g5DdywdOX4 https://t.co…",2:02,140
,,
RT @AhYezzir: Is Jimmy Uso wearing wrist bands for Roman Reigns? #SDLive https://t.co/mSgdbLZ5hz,2:02,96
,,
RANDY ORTON!! #SDLive #SDCL,2:02,27
,,
"RT: #SDLive #WWEMMC #WWELasVegas Fans!

7th Annual Paul Bearer Holiday Headlocks Toy Drive
Special Video with Bruce… https://t.co/2WQuyjBUwe",2:02,140
,,
RT @Hpc2sweet: What is Paige? Hell or face? After that segment I don’t really know #SDLive,2:02,90
,,
RT @SportsQueen_5: Bruh who can I lose to on #SDLive and get $5000???,2:02,69
,,
Wonder what #sdlive means? Look it up on https://t.co/irPKOdokUX,2:02,64
,,
I love a good @RandyOrton promo. #SDlive,2:02,40
,,
@WWEUniverse @WWE @shanemcmahon @mikethemiz That was even match I agree with #Paige #SDLIVE GM,2:02,94
,,
"RT @WWEF4ns: Can you PLEASE just come to the ring and hear what @mikethemiz has to say, @shanemcmahon?! #SDLive https://t.co/CM6VxzSEkB",2:02,135
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
Sheamus looking like Fred Durst,2:02,31
,,
"I’ll take an L for $500.. honestly I’ll do it for $50. Hit me up @RealPaigeWWE, I’m way cheaper. #SDLive",2:02,104
,,
"RT @WWEUniverse: ""Dress for the job you want.""

@WWESheamus @WWECesaro #SDLive https://t.co/XqKZbN2iyc",2:02,102
,,
RT @RealMikeBennett: the cream always rises.... @MustafaAliWWE #WWE #SDLive,2:02,75
,,
RT @NaomiWWE: Like if you #feeltheglow and can’t wait for me to end @WWE_MandyRose aka #bootleg tonight on #sdlive https://t.co/aj1lGlVZJa,2:02,138
,,
RT @SportsQueen_5: Miz has lost his mind 😂😂 #SDLive,2:02,51
,,
"ALI ON TOP AGAIN... aaaaand TORNADO DDT!!!!!

#SDLive — watching WWE SmackDown Live",2:02,83
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
Paige really just said exspecially. Fuck sake #SDLive,2:02,53
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
"Steel chairs aren't comfortable, Randy #SDLive",2:02,46
,,
RT @SportsQueen_5: I miss when they would do a roulette show where they spun the wheel and that picked the match type when they were in Veg…,2:02,140
,,
RT @WWENetwork: The #Phenomenal @AJStylesOrg gets his rematch for the #WWEChampionship when he challenges @WWEDanielBryan THIS SUNDAY at #W…,2:02,140
,,
RT @JDfromNY206: LOVED the open to #SDLive. That’s what I want to see. Focus on NEW TALENT. That was done in the most simple way and Ali is…,2:02,140
,,
RT @SportsQueen_5: PAIGE!!!! 😁😁😍😍 #SDLive,2:02,41
,,
#SDLive is number 8 on my TL lol,2:02,32
,,
Still not interested in this Orton/Rey feud. #SDLive,2:02,52
,,
"RT @WWEUniverse: .@WWEUsos on the mic got everyone like....

#SDLive https://t.co/vxeRyjuLpH",2:02,92
,,
"""Now get out of my office.""

The office consisting of a couple blue curtains and a monitor. #SDLive",2:02,99
,,
"Shut the hell up and give me Naomi and Mandy

#SDLive",2:02,53
,,
RT @KevinCWrestling: Not gonna pay Chip and Chad? How dare you Paige! #SDLive,2:02,77
,,
"Paige é um ícone, uma verdadeira gerente geral #SDLive",2:02,54
,,
"Hello. I will let @BeckyLynchWWE break my arm on #SDLive for $5,000 😂",2:02,69
,,
Reggae Jeff Jarrett in the front row is making me really happy. #SDLive,2:02,71
,,
"RT @WWEUniverse: Can you PLEASE just come to the ring and hear what @mikethemiz has to say, @shanemcmahon?! #SDLive https://t.co/sMr6cjxFuq",2:02,139
,,
LA VÍBORA RANDY ORTON AL RING GRAN FEUDO CON REY #SDLive,2:02,56
,,
Paige is gonna end the refs and those Vegas Boys #SDLive,2:02,56
,,
"RT @ThisIsChev: That's $4,960 more than what Gabe would pay those 2 guys each. #SDLive",2:02,86
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
"RT @Hpc2sweet: If you can’t enjoy the comedy segments stop watching wrestling, there are comedy segments all throughout the indies too.  #S…",2:02,140
,,
RT @briantheguppie: AMAZING! #SDLive https://t.co/F3lAkq7ury,2:02,60
,,
"The WWE idea of an office has devolved into a room without doors, but rather two portals into the room, and no chai… https://t.co/fuMf8E63yj",2:02,140
,,
"THIS MAN NEEDS #WWETITLE RUN VERY SOON, HOPE DEAN AMBROSE BECOMES #UniversalChampion OR #WWEChampion IN THE VERY NE… https://t.co/G9gxqIM85y",2:02,140
,,
I can't believe The Miz would stoop this low to lie to the official that Paige allow this match to happen and lie t… https://t.co/B1mvfbedLB,2:02,140
,,
RT @WWERDream: Can we keep up the first time ever matches for Bryan on #SDLive each week.. https://t.co/GWSYwBRF0v,2:02,114
,,
No stairs match I’m disappointed #SDLive,2:02,40
,,
"RT @WWENetwork: PLUS:

🔵 #SDLive #WomensChampion @BeckyLynchWWE vs. @WWEAsuka vs. @MsCharlotteWWE in a #TLCMatch
🔵 Tag Team Champs #TheBar…",2:02,139
,,
"A steel chair is definitely not built for comfort.
#WWE #SDLive",2:02,63
,,
"RT @WWE: Thoughts, #TheNewDay? 

#SDLive @WWEBigE @TrueKofi @XavierWoodsPhD https://t.co/MQzwTXKuyx",2:02,99
,,
"RT @WWE: THAT'S for driving an SUV, @MustafaAliWWE! @WWEDanielBryan #SDLive https://t.co/rjjJz4c50W",2:02,99
,,
Respect!! 👏 #SDLive https://t.co/SaTDTxI3Mb,2:02,43
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
"RT @WWE: Did they drop bars? Debatable. 
Are they THE BAR? Definitely.

@WWESheamus @WWECesaro #SDLive https://t.co/LU92M0OtTi",2:02,126
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
#SDLive OVER #RAW,2:02,17
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
Yeah I'm pretty sure @RealPaigeWWE not @SashaBanksWWE is the real Boss. #SDLive,2:02,79
,,
why is Kevin Hart on #SDLive lmao,2:02,33
,,
"RT @WWEShop: Yes is dead! New @WWEDanielBryan tee available now at #WWEShop. #WWE #SDLive #DanielBryan
https://t.co/g5DdywdOX4 https://t.co…",2:02,140
,,
Hell Randy Orton is so great. #SDLive,2:02,37
,,
RT @WWEUniverse: Don't take your 👀 off #TheHeartAndSoulOf205Live @MustafaAliWWE... even if you're the NEW @WWEDanielBryan! #SDLive https://…,2:02,140
,,
"CHIP AND CHAD, THE VEGAS BOYS DIDN'T GET PAID! UNIONISE NOW!!! #SDLive",2:02,70
,,
"Voltamos dos comerciais e Paige dá uma bronca no juiz que marcou o combate, mas ele diz que Miz tinha a autorização… https://t.co/E0zS1D5Wgi",2:02,140
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
"Eles superaram a barra? Discutível.
Eles são A BARRA? Definitivamente!

#Cesaro #Sheamus #TheBar #SDLive https://t.co/JvIg9udSQA",2:02,128
,,
Randy Orton #SDLive,2:02,19
,,
"RT @WWE: Despite a valiant effort from #TheHeartAndSoulOf205Live @MustafaAliWWE, @WWEDanielBryan stands tall tonight on #SDLive. https://t.…",2:02,140
,,
Vegas Bros. Leave hurt with no 💰 #SDlive,2:02,40
,,
RT @NaomiWWE: Like if you #feeltheglow and can’t wait for me to end @WWE_MandyRose aka #bootleg tonight on #sdlive https://t.co/aj1lGlVZJa,2:02,138
,,
RT @ChairmanSV: Why is the Best in the World trophy still a thing??? Why is Miz being reduced to such a terrible storyline? #sdlive,2:02,131
,,
RT @JDfromNY206: The NEW Daniel Bryan is giving me that Tommaso Ciampa vibe and I fucking love it #SDLive,2:02,105
,,
RT @SamiZayn: Literally tuned in because I heard @MustafaAliWWE vs. @WWEDanielBryan was going gown. #SDLive,2:02,107
,,
#SDLive TLC Rey,2:02,15
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
RT @WrestlingInc: Well...that was something. #SDLive https://t.co/649rrmeIeL,2:02,76
,,
Randy's more entertaining when he's playing Call of Duty or burying Zack Ryder on Twitter these days. #SDLive,2:02,109
,,
The NEW Daniel Bryan is Daniel Bryan HEEL 2012 times 100!! #SDLive #WWE,2:02,71
,,
I'm to the point where I want @THEVinceRusso to come back to the #WWE to make it interesting and enjoyable again. #SDlive,2:02,121
,,
Paige don't give a fuck about Miz #WWE #SDLive,2:02,46
,,
"Damn, Paige acting a lot like her mother. Maybe those two will get their £10 if they go up to Shane. #SDLive",2:02,108
,,
"I mean, how many times can @JasonAyersWWE get “shushed” on TV in a year? #SDLive #harsh",2:02,87
,,
The goddamn trash sign. E’s face. Everything. I’m crying.,2:02,57
,,
"RT @kimcheesal: @iamjondraper I almost forgot it was Tuesday, but then I saw Paige in black jeans. #SDLive",2:02,106
,,
"RT @WWEUniverse: .@WWEUsos on the mic got everyone like....

#SDLive https://t.co/vxeRyjuLpH",2:02,92
,,
#1 U.S. trend? Ehh... #SDLive https://t.co/z8cTLSkhDD,2:02,53
,,
Oops. Hopefully SHE stuffs it down the Miz's throat. #SDLive,2:02,60
,,
I personally say that @RealPaigeWWE is the BETTER GM than the self-proclaimed gm-elect clown from #RAW.  #SDLive https://t.co/hZoM05zKBs,2:02,136
,,
Not sure how I feel here,2:02,24
,,
"RT @WWEPPorn: Alexa Bliss' tight leather pants😈🔥

#WWE #SDLive #Raw #TLC https://t.co/HNlPGqRAhm",2:02,96
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
"""The implications of destruction at his fingertits"" #SDLive",2:02,59
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
"RT @WWEDramaKing: .@MustafaAliWWE is one of the best we have. 

#SDLive #205Live",2:02,80
,,
"#IceIceSheamy 

LMAO 😂

#TheBar #Sheamus and #Cesaro

Doing their own rendition of

#iceicebaby by #VanillaIce

Hilarious #wwe #sdlive",2:02,134
,,
This offense is…not it.,2:02,23
,,
RT @WWERDream: Can we keep up the first time ever matches for Bryan on #SDLive each week.. https://t.co/GWSYwBRF0v,2:02,114
,,
yooo dat nigga look just like @KevinHart4real tho. llmmaaooo #SDLive @WWE,2:02,73
,,
RT @WWEUniverse: Don't take your 👀 off #TheHeartAndSoulOf205Live @MustafaAliWWE... even if you're the NEW @WWEDanielBryan! #SDLive https://…,2:02,140
,,
"Randy Orton has something to say as he makes his way to the ring right NOW on #SDLive!

@RandyOrton https://t.co/JNNxIuWBkW",2:02,123
,,
"RT @WWE: Despite a valiant effort from #TheHeartAndSoulOf205Live @MustafaAliWWE, @WWEDanielBryan stands tall tonight on #SDLive. https://t.…",2:02,140
,,
RT @woken_king: Paige is not happy. #SDLive,2:02,43
,,
#SDLive,2:02,7
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
I will not give you any more opportunities to @wwe I've been watching #SDLive for a month and it's not Almas,2:02,108
,,
#ViperTime on #SDLive!!!! :),2:02,28
,,
RT @WWE: TONIGHT: It's a blockbuster Tag Team Match as @RusevBUL &amp; @JEFFHARDYBRAND take on @SamoaJoe &amp; @ShinsukeN on #SDLive! https://t.co/…,2:02,148
,,
"Attendance looks bad again today, mostly lower bowl. That explains why the crowd sounds quiet.

#SDLive #WWE",2:02,108
,,
@RandyOrton got the stick so listen up and learn sumthin people #SDLive #WWE,2:02,76
,,
"RT @TuanisClub: Paige puede callarme todo lo que sea mientras me lo diga con ese acento 😍 
#SDLive",2:02,98
,,
#SdLive is the A Show and @WWEDanielBryan is the GOAT. @SamoaJoe you are as well!!,2:02,82
,,
RT @beastmvde: I love death https://t.co/zcJmrO4UwU,2:02,51
,,
RT @_cfoxx90: Paige putting her foot down... #SDLive https://t.co/uxxqojnXGM,2:02,76
,,
"$5,000 isn't much in Las Vegas tbf, those boys will be fine #SDLive",2:02,67
,,
RT @WWE: TONIGHT: It's a blockbuster Tag Team Match as @RusevBUL &amp; @JEFFHARDYBRAND take on @SamoaJoe &amp; @ShinsukeN on #SDLive! https://t.co/…,2:02,148
,,
The WWE needs to writers. I’m available for hire. Do your thing Twitter #SDLive #RAW @WWEUniverse https://t.co/Xw0WGbZwLF,2:02,121
,,
"Paige… Typical promoter fucking over the boys on their pay. 

#wwe #prowrestling #sdlive",2:02,88
,,
RT @_cfoxx90: Paige putting her foot down... #SDLive https://t.co/uxxqojnXGM,2:02,76
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
"Can you PLEASE just come to the ring and hear what @PathToAcclaim has to say, @ArrogantOMac?! #SDLive https://t.co/gHCcpsEsPK",2:02,125
,,
"A referee... opponents... AND a flurry of offense?

This must be an impromptu matchup for the ""team"" of… https://t.co/kt6qXm47JY",2:02,128
,,
Can Orton just go face again tired of the viper gimmick #SDLive,2:02,63
,,
"RT @WWE: Did they drop bars? Debatable. 
Are they THE BAR? Definitely.

@WWESheamus @WWECesaro #SDLive https://t.co/LU92M0OtTi",2:02,126
,,
"Heel Corporation faction with Shane, Paige. Maybe the Bar. Charlotte. Daniel Bryan? #SDLive",2:02,91
,,
Orton and Mysterio's feud peaked after this. #SDLive https://t.co/zOFPcwxa5x,2:02,76
,,
"RANDY EFFING ORTON!!

#WWE #SDLive",2:02,34
,,
I wish there was a #Fickle chant when @WWEDanielBryan comes to the ring ! #SDLive,2:02,81
,,
"Daniel Bryan will do whatever it takes to make sure AJ Styles' house is in shambles and not rebuilt for a long, lon… https://t.co/RSH6xHJkG5",2:02,140
,,
RT @NaomiWWE: Like if you #feeltheglow and can’t wait for me to end @WWE_MandyRose aka #bootleg tonight on #sdlive https://t.co/aj1lGlVZJa,2:02,138
,,
RT @briantheguppie: AMAZING! #SDLive https://t.co/F3lAkq7ury,2:02,60
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
"RT @WWE: Thoughts, #TheNewDay? 

#SDLive @WWEBigE @TrueKofi @XavierWoodsPhD https://t.co/MQzwTXKuyx",2:02,99
,,
RT @BillieKayWWE: That rap battle 👏👏 #SDLive,2:02,44
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
RT @_wwearg: Es movimiento del SI esta muerto como cierto club argentino que perdio una final con su clasico rival #SDlive,2:02,122
,,
"And oh yes, Randle is in the ring... #SDLive",2:02,44
,,
"@RealPaigeWWE : “$5,000? I didn’t even get that kind of offer from Vivid”!!!! #SDLive",2:02,85
,,
Heel Randy Orton is so great. #SDLive,2:02,37
,,
"RT @MrWarrenHayes: Chip and Chad husting hard, bringing their invoices to the promoter right after the match. Hash tag respect the hustle.…",2:02,139
,,
RT @BillieKayWWE: That rap battle 👏👏 #SDLive,2:02,44
,,
Why does the @mikethemiz look like he can't decide if he wants to be the next Karate Kid or a Power Ranger villain?… https://t.co/zDt9Pyif3J,2:02,140
,,
This I will watch tomorrow,2:02,26
,,
RT @RealMikeBennett: the cream always rises.... @MustafaAliWWE #WWE #SDLive,2:02,75
,,
Best in the world ladies and gentlemen #SDLive,2:02,46
,,
#SDLive https://t.co/UpYwt4H772,2:02,31
,,
"RT @WWE: Welcome to #SDLive, @MustafaAliWWE... @WWEDanielBryan https://t.co/FO7SoJ0jt9",2:02,86
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
"RT @WWE: Did they drop bars? Debatable. 
Are they THE BAR? Definitely.

@WWESheamus @WWECesaro #SDLive https://t.co/LU92M0OtTi",2:02,126
,,
"Foda essa luta que vai ter agora no Smackdown (tá passando na Fox Sports 2)

#SDLive https://t.co/2Tklg8gVwu",2:02,108
,,
RT @Girl_GoneMild: Paige is...so damn fine.😍#SDLive https://t.co/ubh6cfaAIc,2:02,75
,,
Rey should be part of #LuchaHouseParty #SDLive,2:02,46
,,
@RealPaigeWWE looking like a #Stove 2Nite she be #COOKIN!!!! #ThisIsMyHouse #SDLiveGM #SDLive,2:02,93
,,
#IceIceSheamy Fabulous,2:02,22
,,
RT @WWE: TONIGHT: It's a blockbuster Tag Team Match as @RusevBUL &amp; @JEFFHARDYBRAND take on @SamoaJoe &amp; @ShinsukeN on #SDLive! https://t.co/…,2:02,148
,,
😂😂,2:02,2
,,
Lol took them awhile to roll the tape #SDLive,2:02,45
,,
"RT @WWE: For the first-time-ever, #WWEChampion @WWEDanielBryan will go one-on-one with the #HeartAndSoulOf205Live @MustafaAliWWE TONIGHT on…",2:02,140
,,
Hey everyone my phone got damaged because I accidentally dropped it in some water..... until then all blogs will be… https://t.co/C4XqaFTXhQ,2:02,140
,,
"YASS, PAIGE. 😫 #SDLive",2:02,22
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
"RT @WWENetwork: PLUS:

🔵 #SDLive #WomensChampion @BeckyLynchWWE vs. @WWEAsuka vs. @MsCharlotteWWE in a #TLCMatch
🔵 Tag Team Champs #TheBar…",2:02,139
,,
@JsmallSAINTS @Kliqkid @realellsworth @WWE #SDLive here is the hero,2:02,67
,,
"¡ESA GERENTE GENERAL ME REPRESENTA! 
Que porte el de Paige, solo falto que le diera sus pataditas a esos tipos y al pobre referí #SDLive",2:02,136
,,
"RT @pastasauca: Few people deserve success as much as Mustafa does. He may not have been Champion yet, but it's obvious who they trust the…",2:02,139
,,
RT @smFISHMAN: . @WWESheamus and @WWECesaro won the rap battle even before taking the mic. #WWE #SDLive https://t.co/Lu03MR30v0,2:02,127
,,
RT @WrestlingInc: Paige is not having anyyy of this. #SDLive https://t.co/5GVrtry2zh,2:02,84
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
RT @nodqdotcom: #WWE #SDLive https://t.co/aTe2rCC4KT,2:02,52
,,
"RT @PWPNation: DAMN PAIGE.

She's gotta get this show under control! #SDLive",2:02,76
,,
"RT @WWEUniverse: Can you PLEASE just come to the ring and hear what @mikethemiz has to say, @shanemcmahon?! #SDLive https://t.co/sMr6cjxFuq",2:02,139
,,
@RandyOrton Graces us with his Presence. #SDLive #ChairsMatch #WWETLC,2:02,69
,,
So they didn't get paid ...... those poor men #WWE #SDLive #SmackdownLive,2:02,73
,,
"RT @WWE: The #HeartAndSoulOf205Live @MustafaAliWWE steps into the ring with @WWEDanielBryan in what's sure to be a can't-miss matchup, TONI…",2:02,140
,,
😭😭😭,2:02,3
,,
"RT @WWEUniverse: Don't worry, @shanemcmahon. @mikethemiz is doing just fine. #SDLive https://t.co/bFpryV0Qe2",2:02,108
,,
RT @WWEUniverse: Don't take your 👀 off #TheHeartAndSoulOf205Live @MustafaAliWWE... even if you're the NEW @WWEDanielBryan! #SDLive https://…,2:02,140
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
"RT @abbyfelicity1: #SDLive is giving us Asuka vs Becky vs Charlotte in a TLC match for the women's title

- Charlotte has a resume that spe…",2:02,140
,,
"Don't care what you say, the Bar's rap was entertaining as hell. #SDLive",2:02,72
,,
I love you so much Randy😩😍😘 @RandyOrton #SDLive,2:02,47
,,
❝What in the HELL! Miz! I swear you getting on my damn nerves! You did this without my consent!? I would of fired y… https://t.co/jAEdA6Whyb,2:02,140
,,
Randy has never sat on one of those chairs to say they're built for comfort #SDLive,2:02,83
,,
RT @BillieKayWWE: That rap battle 👏👏 #SDLive,2:02,44
,,
"Another use for steel chairs is for guidance counselors to sit in it backwards and ""rap"" to kids #SDLive",2:02,104
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
"RT @WWEUniverse: ""Dress for the job you want.""

@WWESheamus @WWECesaro #SDLive https://t.co/XqKZbN2iyc",2:02,102
,,
"RT @WIncRebel: Hey Shane, Ronda wants her corner punches back #SDLive

 https://t.co/9B13flfJSM",2:02,95
,,
RT @WWE: The NEW @WWEDanielBryan is here to stay. #SDLive https://t.co/cpUvlA3yrc,2:02,81
,,
Miz tricked the referee to call the match and tricked the talent into competing by promising a pay day. Paige is fu… https://t.co/DxzQfDC96t,2:02,140
,,
RT @WWE: LOOK AT @ShaneMcMahon GO!!! The Commissioner of #SDLive and #BestInTheWorld isn't holding back against The #VegasBoys! @mikethemiz…,2:02,140
,,
"RT @WWEUniverse: Can you PLEASE just come to the ring and hear what @mikethemiz has to say, @shanemcmahon?! #SDLive https://t.co/sMr6cjxFuq",2:02,139
,,
"RT @WWEUniverse: Can you PLEASE just come to the ring and hear what @mikethemiz has to say, @shanemcmahon?! #SDLive https://t.co/sMr6cjxFuq",2:02,139
,,
RT @SamiZayn: Literally tuned in because I heard @MustafaAliWWE vs. @WWEDanielBryan was going gown. #SDLive,2:02,107
,,
"RT @WeWantWrasslin: Damn 5k?!?
Them jobbers about to come up

#WWE #SDLive #WeWantWrasslin",2:02,90
,,
"RT @WWE: THAT'S for driving an SUV, @MustafaAliWWE! @WWEDanielBryan #SDLive https://t.co/rjjJz4c50W",2:02,99
,,
"Wait, did we ALL see that Wiseau Club shirt in the crowd behind the alleged bag pooper? #SDLive #WWE",2:02,100
,,
UGH I HAVE TO LISTEN TO HIM TALK??? IT IS 2018!!! LEAVE!!! #SDLive,2:02,66
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
"RT @Matmenpodcast: Paige… Typical promoter fucking over the boys on their pay. 

#wwe #prowrestling #sdlive",2:02,107
,,
"RT @WWEUniverse: What a win. What a... team?

@shanemcmahon's instincts kicked in to secure the victory! #SDLive @mikethemiz https://t.co/U…",2:02,140
,,
RT @diegp77: Respect!! 👏 #SDLive https://t.co/SaTDTxI3Mb,2:02,56
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
What a awful  #RapBattle on #SDLive,2:02,35
,,
#WWENETWORK #wwe #WWEUNIVERSE #SDLive #SmackdownLive #SMACKDOWN #TUESDAYNIGHTSMACKDOWN #tuesdaynight… https://t.co/uywP7tbsCg,2:02,125
,,
"RT @WWEUniverse: .@WWEUsos on the mic got everyone like....

#SDLive https://t.co/vxeRyjuLpH",2:02,92
,,
RT @itsBayleyWWE: Go @MustafaAliWWE! #SDLive https://t.co/pxUTlaCdpf,2:02,68
,,
"RT @WWE: #TheQueen vs. #TheEmpress.

Are you ready for this #WrestleMania rematch?

@MsCharlotteWWE @WWEAsuka #SDLive https://t.co/HQ7R0wWY…",2:02,140
,,
RT @itsBayleyWWE: Go @MustafaAliWWE! #SDLive https://t.co/pxUTlaCdpf,2:02,68
,,
RT @NaomiWWE: Like if you #feeltheglow and can’t wait for me to end @WWE_MandyRose aka #bootleg tonight on #sdlive https://t.co/aj1lGlVZJa,2:02,138
,,
"RT @WWEDramaKing: .@MustafaAliWWE is one of the best we have. 

#SDLive #205Live",2:02,80
,,
"Weekly reminder that @RealPaigeWWE is a better GM than @BaronCorbinWWE 
#SDLive",2:02,79
,,
Quick pen doodle of @MustafaAliWWE you did amazing tonight 💜 #SDLive https://t.co/wZAkO4Fail,2:02,92
,,
RT @FightfulWrestle: Orton and Mysterio's feud peaked after this. #SDLive https://t.co/zOFPcwxa5x,2:02,97
,,
"RT @WWE: #TheBar's #IceIceSheamy &gt; @VanillaIce's #IceIceBaby

It had to be said. #RapBattle #SDLive @WWESheamus @WWECesaro https://t.co/w9k…",2:02,143
,,
RT @diegp77: Respect!! 👏 #SDLive https://t.co/SaTDTxI3Mb,2:02,56
,,
The Vegas Boys should take Paige to small claims court for withheld wages. #SDLive,2:02,82
,,
That was an awkwardly long pause...#SDLive,2:02,42
,,
RT @WrestlingInc: Still lugging that thing around. Miz begs Shane to come out and talk with him. #SDLive https://t.co/uHWxPrR8wJ,2:02,128
,,
"RT @WWE: A referee... opponents... AND a flurry of offense?

This must be an impromptu matchup for the ""team"" of @shanemcmahon and @mikethe…",2:02,140
,,
RT @Scott77305556: #SDLive @Scott77305556 https://t.co/vSEllgpcO0,2:02,65
,,
The Viper Randy Orton makes his way down to the Ring. #SDLive,2:02,61
,,
RT @PeytonRoyceWWE: Ice Ice Shaemy killed me 💀😂 #SDLive,2:02,55
,,
RT @briantheguppie: AMAZING! #SDLive https://t.co/F3lAkq7ury,2:02,60
,,
#wwefail Randy Orton #SDLive,2:02,28
,,
"RT @Matmenpodcast: Paige… Typical promoter fucking over the boys on their pay. 

#wwe #prowrestling #sdlive",2:02,107
,,
"""Roll the tape.""

...

#SDLive https://t.co/5hlkfnDeFQ",2:02,54
,,
